Name,Category,State,City,Rating
Guru Amuthas,Restaurant,Tamil Nadu,Coimbatore,4
Guru Baba Stores,Restaurant,Tamil Nadu,Chennai,4.2
Guru Chinese,Restaurant,Gujarat,Vadodara,3.9
Guru Chinese,Restaurant,Gujarat,Vadodara,3.9
Guru Chinese,Restaurant,Gujarat,Vadodara,3.9
Guru Da Dhaba,Restaurant,Gujarat,Rajkot,4
Guru Gopal Sweets & Confectionary,Restaurant,Uttar Pradesh,Bareilly,3.9
Guru Ji Ki Rasoi,Restaurant,Punjab,Jalandhar,2.8
Guru Kirpa Chaap House,Restaurant,Punjab,Jalandhar,3.4
Guru Kirpa Food Hub,Restaurant,Punjab,Amritsar,4.3
Guru Kirpa Kitchen,Restaurant,Uttar Pradesh,Saharanpur,3.8
Guru Kirpa Punjabi Hotel,Restaurant,Uttar Pradesh,Bareilly,3.3
Guru Kirpa Pure Vegetarian Food,Restaurant,Punjab,Jalandhar,3.8
Guru Kirpa Refreshments,Restaurant,Punjab,Jalandhar,4.3
Guru Krapa,Restaurant,Madhya Pradesh,Indore,3.3
Guru Kripa,Restaurant,Madhya Pradesh,Indore,3.9
Guru Kripa,Restaurant,Maharashtra,Mumbai,4.4
Guru Kripa Bakery,Restaurant,Madhya Pradesh,Indore,3.2
Guru Kripa Bhojnalaya,Restaurant,Uttar Pradesh,Agra,3.9
Guru Kripa Chaat Bhandar,Restaurant,Uttarakhand,Dehradun,4.2
Guru Kripa Pakodi Corner,Restaurant,Uttar Pradesh,Bareilly,4.1
Guru Kripa Pani Puri Bandra,Restaurant,Maharashtra,Mumbai,4.1
Guru Kripa Yadav Dhaba,Restaurant,Uttar Pradesh,Agra,3.9
Guru Mess,Restaurant,Tamil Nadu,Trichy,3.4
Guru Nanak Foods,Restaurant,Uttarakhand,Haridwar,4
Guru Nanak Panjabi Dhaba,Restaurant,Gujarat,Rajkot,2.8
Guru Nanak Sweets,Restaurant,Chandigarh,Chandigarh,4
Guru Nanak Sweets,Restaurant,Chandigarh,Chandigarh,4.2
Guru Nanak Sweets,Restaurant,Chandigarh,Chandigarh,4.4
Guru Nanak Vaishno Bhojanalaya,Restaurant,Uttarakhand,Haridwar,3.8
Guru Restaurant,Restaurant,Madhya Pradesh,Indore,3.8
Guru Snacks,Restaurant,Karnataka,Belgaum,4.1
Guru Soya Chaap Restaurant,Restaurant,Rajasthan,Jaipur,3.9
Guru Sweets & Snacks,Restaurant,West Bengal,Siliguri,3.7
Gurudev Gujarati Thali,Restaurant,Gujarat,Ahmedabad,3.7
Gurudev Restaurant,Restaurant,Gujarat,Vadodara,4.3
Gurukripa Dhaba,Restaurant,Rajasthan,Kota,3.7
Gurukripa Restaurant,Restaurant,Rajasthan,Udaipur,4
Gurukrupa Farsan,Restaurant,Gujarat,Vadodara,4.4
Gurukrupa Sweets,Restaurant,Gujarat,Vadodara,3.7
Gurumauli Melting Point,Restaurant,Maharashtra,Amravati,3.9
Gurumauli Misal House And Snacks,Restaurant,Maharashtra,Sangli,3.6
Gurunanak,Restaurant,Gujarat,Ahmedabad,4.1
Gurunanak Dairy And Sweets,Restaurant,Maharashtra,Pune,4.1
Gurunanak Lassi Bhandar,Restaurant,Rajasthan,Jodhpur,4.3
Gurunanak Vaishno Dhaba,Restaurant,Punjab,Amritsar,3.8
Gurunanaks The Big Bakers,Restaurant,Uttar Pradesh,Bareilly,3.6
Gurung Momos Sikkim Foods,Restaurant,Maharashtra,Nagpur,4.4
Guruprasad Chinese Corner,Restaurant,Maharashtra,Nashik,3.5
Gusto Pizza,Restaurant,Tamil Nadu,Chennai,3.9
Gusto’s Pizzeria,Restaurant,Gujarat,Vadodara,3.9
Gustovita,Restaurant,Tamil Nadu,Coimbatore,3.4
Guwahati Kitchen,Restaurant,Assam,Guwahati,3.9
Guzzlers Inn,Restaurant,Karnataka,Manipal,3.4
GVD Good Vibes Delivery,Restaurant,Rajasthan,Jaipur,3.7
GVD Soni's Cafe,Restaurant,Rajasthan,Jaipur,4
GVR Food Plaza,Restaurant,Punjab,Ludhiana,3.9
Gwalia Sweets,Restaurant,Gujarat,Vadodara,4.1
Gwalia Sweets & Fast Food,Restaurant,Gujarat,Ahmedabad,4.3
Gwalia Sweets & Fast Food,Restaurant,Gujarat,Ahmedabad,4.3
Gyan Vaishnao,Restaurant,Uttar Pradesh,Kanpur,3.7
Gyan Vaishnav Dhaba,Restaurant,Punjab,Ludhiana,4.1
Gyan Vaishnav Hotel,Restaurant,Uttar Pradesh,Lucknow,3.9
Gyan Vaishnav Restaurant,Restaurant,Uttar Pradesh,Kanpur,4.1
Gyan Vaishno Bhojanalaya,Restaurant,Uttar Pradesh,Allahabad,3.8
Gyani de Chole Bhature,Restaurant,Madhya Pradesh,Bhopal,4.1
Gyani Dhaba,Restaurant,Uttar Pradesh,Agra,4
Gyani Ji Ka Khalsa Dhaba,Restaurant,Madhya Pradesh,Indore,4.1
Gyani Ji Ka Khalsa Dhaba,Restaurant,Madhya Pradesh,Indore,4.2
Gyani's Restaurant,Restaurant,Jharkhand,Jamshedpur,4.2
Gyan's Vegetarian,Restaurant,Punjab,Ludhiana,4.3
Gym Diet Adda,Restaurant,Uttarakhand,Dehradun,3.1
Gym Diet By Moksh Cafe,Restaurant,Uttarakhand,Dehradun,3.2
Gym Diet Cafe,Restaurant,Punjab,Ludhiana,3.6
Gym Diet Center,Restaurant,Uttarakhand,Dehradun,3.3
Gym Mania,Restaurant,Uttarakhand,Dehradun,4.2
Gym N Diet,Restaurant,Punjab,Ludhiana,3.7
Gypsy,Restaurant,Rajasthan,Jodhpur,4.3
Gypsy - Chinese Punjabi Fine dine,Restaurant,Maharashtra,Solapur,4.1
H & D Nonveg Restaurant,Restaurant,Madhya Pradesh,Indore,3.7
H. Roll's & Shawarma,Restaurant,Delhi,NCR,3.9
H.F.C Arabian Chicken Shawrma,Restaurant,Gujarat,Bhavnagar,3.2
H2B Unlimited Hyderabad Biriyani,Restaurant,Tamil Nadu,Coimbatore,3.6
H2B Unlimited Hyderabad Biriyani,Restaurant,Tamil Nadu,Coimbatore,4.2
Haan 'D' Biryani,Restaurant,West Bengal,Kolkata,3.7
Haandi Dum,Restaurant,Chandigarh,Chandigarh,3.5
Haandi Dum,Restaurant,Chandigarh,Chandigarh,4.2
Haandi Mutton,Restaurant,Uttar Pradesh,Allahabad,3.5
Haanji Amritsari Kulcha,Restaurant,Gujarat,Ahmedabad,3.6
Habibi Cafe,Restaurant,Rajasthan,Ajmer,3.6
Habibi Restro Non Veg,Restaurant,Rajasthan,Ajmer,3.7
Habibi's Mandi,Restaurant,Telangana,Warangal,4.3
Habibi's Palace,Restaurant,Madhya Pradesh,Bhopal,4
Habits Restaurant,Restaurant,Maharashtra,Nagpur,3.9
Habitz,Restaurant,Rajasthan,Jaipur,4.2
Habitz Ice Cream,Restaurant,Rajasthan,Kota,4
Hadiqa,Restaurant,Karnataka,Manipal,4
Hadi's Kitchen,Restaurant,Rajasthan,Bikaner,3.5
Haiku,Restaurant,Telangana,Hyderabad,4.4
Haji Ali Fresh Fruit Juices,Restaurant,Telangana,Hyderabad,4.1
Haji Ali Juice Centre,Restaurant,Kerala,Trivandrum,3.5
Haji Allauddin,Restaurant,West Bengal,Kolkata,4.1
Haji Arsalan Biryani,Restaurant,West Bengal,Kolkata,2.6
Haji Biryani,Restaurant,West Bengal,Kolkata,3.3
Haji Biryani,Restaurant,West Bengal,Siliguri,3.7
Haji Biryani,Restaurant,West Bengal,Siliguri,3.7
Haji Biryani,Restaurant,West Bengal,Siliguri,3.8
Haji Biryani,Restaurant,West Bengal,Kolkata,3.8
Haji Biryani,Restaurant,West Bengal,Siliguri,3.9
Haji Biryani 2,Restaurant,West Bengal,Siliguri,4.1
Haji Biryani House,Restaurant,West Bengal,Siliguri,4.1
Haji Chinese House,Restaurant,Maharashtra,Nagpur,3.5
Haji Hamid Allahabadi Kabab Paratha,Restaurant,Uttar Pradesh,Allahabad,4
Haji Hotel,Restaurant,Maharashtra,Nagpur,3.5
Haji Hotel,Restaurant,Madhya Pradesh,Indore,4.1
Haji Hotel Prime,Restaurant,Madhya Pradesh,Indore,3.9
Haji Kolkata Biryani,Restaurant,West Bengal,Kolkata,3.8
Haji Kolkata Biryani House,Restaurant,West Bengal,Kolkata,3.6
Haji Labbaik Biriyani,Restaurant,West Bengal,Kolkata,3.4
Haji Liyakat Ali Kachori Wale,Restaurant,Uttar Pradesh,Saharanpur,4
Haji Liyaqat Sweets,Restaurant,West Bengal,Kolkata,3.4
Haji Nisar Caterers,Restaurant,Gujarat,Vadodara,3.9
Haji Noor Mohammad Sheer Mal Wale,Restaurant,Uttar Pradesh,Meerut,4.6
Haji Restaurant,Restaurant,Rajasthan,Udaipur,3.7
Haji Saheb,Restaurant,West Bengal,Kolkata,4.1
Haji Shaheb,Restaurant,West Bengal,Kolkata,4.4
Haji's,Restaurant,Uttar Pradesh,Lucknow,4.1
Haji's Darbar,Restaurant,West Bengal,Kolkata,3.9
Hajoori's Ice Cream & Kulfi,Restaurant,Gujarat,Surat,4.2
Hajoori's Kulfi,Restaurant,Gujarat,Surat,3.8
Haju's Darbar,Restaurant,West Bengal,Kolkata,4.3
Haka,Restaurant,West Bengal,Kolkata,4.1
Haka,Restaurant,Maharashtra,Pune,4.3
Hakeem Hotel,Restaurant,Madhya Pradesh,Bhopal,3.9
Hakeem Restaurant,Restaurant,Madhya Pradesh,Bhopal,3.9
Hakeem's,Restaurant,Madhya Pradesh,Bhopal,4
Hakimi Food & Grills,Restaurant,Maharashtra,Nashik,3.9
Hakka Bakka,Restaurant,West Bengal,Kolkata,3.9
Hakka Fusion,Restaurant,West Bengal,Siliguri,4.3
Hakka Wakka - Hotel Harmony Inn,Restaurant,Uttar Pradesh,Meerut,4.2
Hakuna Matata,Restaurant,Karnataka,Manipal,3.1
Hakuna Matata Hot & Crispy,Restaurant,Tamil Nadu,Salem,3.4
Halais Dum Biriyani Pangappara,Restaurant,Kerala,Trivandrum,3.5
Halais Dum Biryani,Restaurant,Kerala,Trivandrum,3.7
Halais Family Restaurant,Restaurant,Kerala,Alappuzha,4.2
Halal House,Restaurant,Rajasthan,Kota,3.7
Halal Pizza Fun,Restaurant,Uttar Pradesh,Moradabad,3.9
Halal Pizza Fun,Restaurant,Delhi,Delhi NCR,3.9
Haldi Mirchi Kitchen And Catering,Restaurant,Gujarat,Surat,3.9
Haldi Restaurant,Restaurant,Uttar Pradesh,Varanasi,3.9
Haldi Restaurant,Restaurant,Rajasthan,Jodhpur,4.4
Haldi Restaurant - The Taste Of Indian Culture,Restaurant,Uttar Pradesh,Allahabad,3.4
Haldii Restaurant & Cafe,Restaurant,Bihar,Patna,3.9
Haldiram Bhujiawala,Restaurant,Bihar,Patna,3.7
Haldiram Bhujiawala,Restaurant,Uttar Pradesh,Allahabad,3.8
Haldiram’s,Restaurant,Uttarakhand,Dehradun,3.9
Haldiram's,Restaurant,West Bengal,Kolkata,3.8
Haldiram's,Restaurant,Uttar Pradesh,Agra,4
Haldiram's,Restaurant,West Bengal,Durgapur,4
Haldiram's,Restaurant,Punjab,Amritsar,4.1
Haldiram's,Restaurant,Chhattisgarh,Raipur,4.2
Haldiram's,Restaurant,Delhi,NCR,4.2
Haldiram's,Restaurant,Delhi,Delhi NCR,4.2
Haldiram's Express,Restaurant,West Bengal,Kolkata,3.5
Haldiram's Express,Restaurant,Maharashtra,Amravati,4.5
Haldiram's Prabhuji,Restaurant,Jharkhand,Jamshedpur,3.8
Haldiram's Prabhuji,Restaurant,West Bengal,Kolkata,3.9
Haldiram's Prabhuji,Restaurant,West Bengal,Asansol,3.9
Haldiram's Prabhuji,Restaurant,West Bengal,Siliguri,4
Haldiram's Prabhuji,Restaurant,Bihar,Gaya,4.1
Haldiram's Prabhuji,Restaurant,West Bengal,Kharagpur,4.1
Haldiram's Restaurant,Restaurant,Madhya Pradesh,Indore,3.8
Haldiram's Restaurant,Restaurant,Karnataka,Bangalore,3.9
Haldiram's Restaurant,Restaurant,Gujarat,Surat,4
Haldiram's Restaurant,Restaurant,Maharashtra,Kolhapur,4.1
Haldiram's Restaurant,Restaurant,Madhya Pradesh,Jabalpur,4.1
Haldiram's Restaurant,Restaurant,Maharashtra,Pune,4.2
Haldiram's Restaurant,Restaurant,Maharashtra,Nashik,4.3
Haldiram's Restaurant,Restaurant,Telangana,Hyderabad,4.3
Haldiram's Sweets and Namkeen,Restaurant,Gujarat,Rajkot,3.4
Haldiram's Sweets and Namkeen,Restaurant,Gujarat,Surat,4.1
Haldiram's Sweets and Namkeen,Restaurant,Maharashtra,Nashik,4.2
Haldiram's Sweets and Namkeen,Restaurant,Telangana,Hyderabad,4.3
Haldiram's Sweets and Namkeen,Restaurant,Maharashtra,Kolhapur,4.3
Haldiram's Sweets and Namkeen,Restaurant,Maharashtra,Pune,4.4
Haldiram's Sweets and Namkeen,Restaurant,Madhya Pradesh,Jabalpur,4.5
Haldiram's Sweets and Namkeen,Restaurant,Maharashtra,Nagpur,4.5
Haldiram's Sweets and Namkeen,Restaurant,Chhattisgarh,Raipur,4.5
Half Baked,Restaurant,Chandigarh,Chandigarh,4.6
Half Moon Bay Citi Residenci,Restaurant,West Bengal,Durgapur,4.2
Halka Fulka,Restaurant,Bihar,Patna,3.2
Halka Fulka,Restaurant,Delhi,NCR,4.4
Halla Bol - Amritsari Patty Kulcha,Restaurant,Rajasthan,Ajmer,4.1
Halli Donne Biryani Mane,Restaurant,Karnataka,Bangalore,4.1
Halli Jonne Biriyani,Restaurant,Karnataka,Bangalore,4.3
Halli Mane,Restaurant,Karnataka,Mangalore,3.6
Halo Garden Cafe,Restaurant,Karnataka,Mangalore,4.1
Halt & Eat,Restaurant,Tamil Nadu,Coimbatore,3.5
Halwal Mahal,Restaurant,Gujarat,Surat,3.1
Halwawala's,Restaurant,Gujarat,Surat,4.1
Hamara Hotel,Restaurant,Kerala,Thrissur,4.2
Hamara Khana,Restaurant,Goa,Goa,3.8
Hamburg Street Food Cafe,Restaurant,Karnataka,Mangalore,4
Hamdam Fast Food Restaurant,Restaurant,Gujarat,Surat,4
Hameedi Confectioner,Restaurant,Telangana,Hyderabad,4.5
Hammad Muradabadi Biryani,Restaurant,Assam,Guwahati,4.2
Hammad Muradabadi Chicken Biryani,Restaurant,Bihar,Patna,4.2
Hamro Kitchen,Restaurant,West Bengal,Siliguri,4.6
Hamro Momo,Restaurant,West Bengal,Kolkata,4.1
Hamsa Foods,Restaurant,Telangana,Warangal,4.1
Hamza Ahmedabad Chicken Chinese,Restaurant,Rajasthan,Jodhpur,3.7
Hamza Non Veg Restaurant,Restaurant,Rajasthan,Kota,4.1
Hand to Mouth,Restaurant,Karnataka,Belgaum,3.9
Handa's Restaurant,Restaurant,West Bengal,Kolkata,3.4
Handcrafted Cafe & Roastery,Restaurant,Madhya Pradesh,Bhopal,4.2
Hande’s Kaveri Cold Drink House,Restaurant,Karnataka,Belgaum,3.9
Handi 47,Restaurant,Delhi,NCR,4.1
Handi 99,Restaurant,Uttarakhand,Dehradun,3.4
Handi Biryani,Restaurant,Rajasthan,Kota,3.8
Handi Biryani,Restaurant,Chandigarh,Chandigarh,3.8
Handi Biryani By Soul Kitchen,Restaurant,Rajasthan,Jodhpur,3.5
Handi Chicken Point,Restaurant,Rajasthan,Kota,3.9
Handi Dum Rolls,Restaurant,Chandigarh,Chandigarh,3.7
Handi Fusion,Restaurant,Chandigarh,Chandigarh,3.5
Handi Fusion,Restaurant,Rajasthan,Jaipur,4.2
Handi Meat House,Restaurant,Chhattisgarh,Raipur,3.9
Handi Mutton & Chicken - Shudh Masala,Restaurant,Uttar Pradesh,Allahabad,3.8
Handi Restaurant,Restaurant,Rajasthan,Jaipur,3.9
Handi Wala,Restaurant,Uttarakhand,Dehradun,2.8
Handi's,Restaurant,Rajasthan,Kota,4.3
Handiwali Biryani,Restaurant,Chhattisgarh,Raipur,3.7
Hanging Garden - The Crown,Restaurant,Goa,Goa,3.2
Hangla Bong,Restaurant,West Bengal,Kolkata,3.8
Hanglaa Hangor,Restaurant,West Bengal,Kolkata,3.9
Hangout,Restaurant,Punjab,Patiala,3.3
Hangout,Restaurant,Tamil Nadu,Coimbatore,4.1
Hangout,Restaurant,Telangana,Warangal,4.1
Hangout,Restaurant,Assam,Guwahati,4.2
Hangout Arabian Delicacies,Restaurant,Telangana,Warangal,4.3
Hangout Cafe,Restaurant,Tamil Nadu,Vellore,3.2
Hangout Cafe,Restaurant,Maharashtra,Solapur,3.6
Hangout Cafe,Restaurant,Andhra Pradesh,Vijayawada,3.7
Hangout Cafe,Restaurant,Maharashtra,Nashik,4
Hangout Cafe & Restaurant,Restaurant,Bihar,Patna,4.3
Hangout Cakes & More,Restaurant,Maharashtra,Mumbai,4.1
Hangout Juice House,Restaurant,Tamil Nadu,Chennai,3.8
Hangout Mitron,Restaurant,Uttar Pradesh,Meerut,3.2
Hangout The Food Court,Restaurant,Chhattisgarh,Raipur,4
Hangoutz - The Boutique Cafe,Restaurant,West Bengal,Kolkata,4.3
Hangries,Restaurant,Uttar Pradesh,Meerut,4.1
Hangries,Restaurant,Punjab,Amritsar,4.1
Hangries(Vijay Talkies),Restaurant,Uttar Pradesh,Saharanpur,4.1
Hangry,Restaurant,Chandigarh,Chandigarh,3.5
Hangry : Indian Masala Kitchen,Restaurant,Chandigarh,Chandigarh,3.8
Hangry Dragon,Restaurant,Chandigarh,Chandigarh,4
Hangyo Ice Cream,Restaurant,Karnataka,Manipal,4.9
Hanifa Restaurant,Restaurant,Tamil Nadu,Chennai,4.1
Hannas Bakery,Restaurant,Kerala,Palakkad,3.8
Hans Mithai Bhandar,Restaurant,Maharashtra,Nagpur,4.1
Hanu Udyog,Restaurant,Madhya Pradesh,Jabalpur,4.5
Hanuman Chaat,Restaurant,Uttar Pradesh,Kanpur,3.9
Hanuman Dhaba,Restaurant,Rajasthan,Jaipur,4.2
Hanuman Pure Veg Dhaba,Restaurant,Rajasthan,Jaipur,3.7
Hanuman Pure Veg Dhaba,Restaurant,Rajasthan,Jaipur,4
Hanuman Restaurant,Restaurant,Maharashtra,Mumbai,4.3
Hanuman Sweets,Restaurant,Karnataka,Mangalore,4.3
HanuRam Foods,Restaurant,Gujarat,Vadodara,3.8
Hao Chi,Restaurant,West Bengal,Kolkata,4
Hao Ming,Restaurant,Kerala,Thrissur,4.1
Hapaa - Asian Stir,Restaurant,Maharashtra,Pune,4.3
Happiness Cake Shop & Bakery,Restaurant,Puducherry,Puducherry,4.1
Happiness Infinity Cafe,Restaurant,Madhya Pradesh,Ujjain,3.3
Happy And Healthy Food,Restaurant,Uttar Pradesh,Allahabad,3.6
Happy Bakers,Restaurant,Uttar Pradesh,Gorakhpur,4.2
Happy Bakers,Restaurant,Telangana,Hyderabad,4.5
Happy Bakery,Restaurant,Rajasthan,Kota,3.5
Happy Bites,Restaurant,Tamil Nadu,Salem,3.5
Happy Bites,Restaurant,Andhra Pradesh,Nellore,4.3
Happy Bowl,Restaurant,Assam,Guwahati,4
Happy Buddy's Cafe,Restaurant,Chhattisgarh,Raipur,3.6
Happy Burst Pizza Restaurant,Restaurant,Uttar Pradesh,Bareilly,4.3
Happy Chaats By Happy Kiosks,Restaurant,Tamil Nadu,Salem,3.7
Happy Chinese,Restaurant,Rajasthan,Udaipur,3.4
Happy Di Hatti,Restaurant,Punjab,Amritsar,3.9
Happy Eats,Restaurant,Uttarakhand,Rishikesh,3.8
Happy Egg Point,Restaurant,Gujarat,Surat,3.5
Happy Food Corner,Restaurant,Maharashtra,Nashik,4.5
Happy Foods,Restaurant,Maharashtra,Nagpur,3.7
Happy Home Food,Restaurant,Tamil Nadu,Coimbatore,3.7
Happy Hours,Restaurant,Rajasthan,Bikaner,4.1
Happy Juice & Shakes,Restaurant,Rajasthan,Kota,3.4
Happy Just Pizza Point,Restaurant,Uttar Pradesh,Bareilly,4.1
Happy Kitchen Restaurant,Restaurant,West Bengal,Kolkata,4.1
Happy Meal,Restaurant,Rajasthan,Kota,3.7
Happy Menu,Restaurant,Kerala,Palakkad,3.8
Happy Moment Cake Bake,Restaurant,Maharashtra,Nagpur,3.8
Happy Momos,Restaurant,Uttar Pradesh,Jhansi,4.1
Happy Mutton Chicken Point,Restaurant,Uttar Pradesh,Kanpur,3.7
Happy Oven Bakery,Restaurant,Madhya Pradesh,Indore,3.7
Happy Panda,Restaurant,West Bengal,Kolkata,3.9
Happy Panda,Restaurant,Uttarakhand,Dehradun,4.2
Happy Paneer Wala,Restaurant,Punjab,Amritsar,3.8
Happy Restaurant,Restaurant,Maharashtra,Nagpur,3.5
Happy Singh Da Dhaba,Restaurant,Rajasthan,Udaipur,4
Happy Sweets,Restaurant,Bihar,Gaya,4
Happy Wings Cafe,Restaurant,Uttar Pradesh,Bareilly,4.1
Har Bhole Cafe,Restaurant,Maharashtra,Sangli,3.6
Har Ji Ice Cream Pizza & Soya Chaap,Restaurant,Punjab,Ludhiana,3.5
Har Mal 50,Restaurant,Uttar Pradesh,Jhansi,3.2
Harbans Dhaba,Restaurant,Punjab,Patiala,3.8
Harbhole Kachi Dabeli & Cafe,Restaurant,Maharashtra,Kolhapur,3.5
Hardeep Punjab,Restaurant,Maharashtra,Mumbai,4.2
Hardey's Recipe - Hotel Venkatesh International,Restaurant,Chhattisgarh,Raipur,3.6
Hardik Fast Food,Restaurant,Gujarat,Junagadh,4.5
Hardik Refreshment,Restaurant,Madhya Pradesh,Ujjain,4.5
Hardyz Burger,Restaurant,Chandigarh,Chandigarh,4.1
Hare Krishna,Restaurant,Maharashtra,Mumbai,4.2
Hare Krishna AC Hotel,Restaurant,Gujarat,Surat,3.8
Hare Krishna Ice Cream & Falooda Point,Restaurant,Maharashtra,Solapur,4.1
Hare Krishna Restaurant,Restaurant,Assam,Guwahati,3.7
Hare Krishna Thali,Restaurant,Gujarat,Surat,3.8
Hare Krishna Vaishnu Fast Food,Restaurant,Punjab,Ludhiana,4.3
Hari Bhojnalaya And Fast Food Centre,Restaurant,Uttar Pradesh,Lucknow,3.9
Hari Burger,Restaurant,Punjab,Jalandhar,4.1
Hari Chatni Restaurant,Restaurant,Uttar Pradesh,Agra,4.2
Hari Da Khana Khazana,Restaurant,Punjab,Jalandhar,3.6
Hari Dosa,Restaurant,Telangana,Hyderabad,4.1
Hari Home Bakers,Restaurant,Uttar Pradesh,Gonda,3.8
Hari Jodhpur Sweets,Restaurant,Gujarat,Vadodara,4.1
Hari Mirch,Restaurant,Assam,Guwahati,4.3
Hari Om Bhel House,Restaurant,Maharashtra,Solapur,3.3
Hari Om Confectionery & Bakery,Restaurant,Uttar Pradesh,Saharanpur,4
Hari Om Dabeli,Restaurant,Gujarat,Ahmedabad,4.1
Hari Om Dabeli,Restaurant,Gujarat,Ahmedabad,4.3
Hari Om Dhaba,Restaurant,Maharashtra,Nashik,3.9
Hari Om Dhaba,Restaurant,Maharashtra,Nashik,3.9
Hari Om Dhaba,Restaurant,Gujarat,Ahmedabad,4.4
Hari Om Fast Food,Restaurant,Rajasthan,Jodhpur,3.8
Hari Om Fastfood,Restaurant,Gujarat,Rajkot,4.5
Hari Om Juice Bar,Restaurant,Maharashtra,Pune,4.2
Hari Om Neem Ke Neeche Food Court,Restaurant,Rajasthan,Jodhpur,4.2
Hari Om Pandit Paratha Center,Restaurant,Rajasthan,Udaipur,3.4
Hari Purnima Restaurant & Banquet Hall,Restaurant,Uttar Pradesh,Allahabad,4.1
Hari Shankar Dhaba,Restaurant,Rajasthan,Jaipur,3.5
Hari Singh Da Dhaba,Restaurant,Gujarat,Surat,4
Hari Super Sandwich,Restaurant,Karnataka,Bangalore,3.6
Hari Super Sandwich,Restaurant,Karnataka,Bangalore,3.9
Hari Vedas,Restaurant,Rajasthan,Jodhpur,3.8
Hari Vedas,Restaurant,Rajasthan,Udaipur,4.1
Hari Vilaas,Restaurant,Uttar Pradesh,Varanasi,4.1
Haribhavanam,Restaurant,Tamil Nadu,Coimbatore,4.2
Harika Biryani House,Restaurant,Andhra Pradesh,Vijayawada,4.1
Harika Royal Restaurant,Restaurant,Andhra Pradesh,Vijayawada,3.8
Harika Royal Restaurant,Restaurant,Andhra Pradesh,Vijayawada,4.4
Harikrushna Restaurant,Restaurant,Gujarat,Surat,4.2
Harilal's,Restaurant,Bihar,Patna,4.3
Harini Fruit Juice,Restaurant,Andhra Pradesh,Nellore,4.2
Hariom Bharit Center,Restaurant,Maharashtra,Jalgaon,4.2
Hariom Dabeli,Restaurant,Gujarat,Ahmedabad,4.4
Hariom Falooda And Shake,Restaurant,Rajasthan,Jaipur,4.3
Hariom Fast Food,Restaurant,Rajasthan,Jodhpur,3.5
Hariom's HB Kitchen,Restaurant,Maharashtra,Nagpur,3.8
Hariram's,Restaurant,Bihar,Patna,3.7
Harish Bakery,Restaurant,Tamil Nadu,Vellore,4.4
Harish Dhaba,Restaurant,Chandigarh,Chandigarh,3.8
Harish Ki Kulfi Faluda,Restaurant,Uttar Pradesh,Lucknow,4.3
Harishankar Bhojnalaya,Restaurant,Uttar Pradesh,Agra,3.5
Harishankar Veg Restro,Restaurant,Rajasthan,Jaipur,4.2
Haritha's Kitchen,Restaurant,Andhra Pradesh,Nellore,3.9
Hariya Ji Milk Palace,Restaurant,Uttar Pradesh,Meerut,4.4
Hariyali,Restaurant,Maharashtra,Mumbai,4.3
Hariyali Restaurant,Restaurant,Rajasthan,Udaipur,3.9
Harley's Fine Baking,Restaurant,Telangana,Hyderabad,4.4
Harman Dhaba,Restaurant,Chhattisgarh,Raipur,3.8
Harmesh Cafe,Restaurant,Delhi,NCR,4.2
Harmony Burgers,Restaurant,Gujarat,Ahmedabad,3.7
Harmony Resto Cafe,Restaurant,Gujarat,Ahmedabad,4.1
Harry Uncle,Restaurant,Delhi,NCR,4.2
Harry’s Farm 'N' Bake,Restaurant,Punjab,Patiala,3.1
Harry's,Restaurant,Gujarat,Surat,3.1
Harrys Pastry Corner,Restaurant,Maharashtra,Nagpur,3.9
Harsh Cafe & Restaurant,Restaurant,Rajasthan,Jodhpur,3.4
Harsh Chat Bhandar,Restaurant,Telangana,Hyderabad,4.2
Harsh Foods,Restaurant,Punjab,Patiala,4
Harshad Sweet & Namkin,Restaurant,Maharashtra,Amravati,4.2
Harshidas Kitchen,Restaurant,Maharashtra,Sangli,4.3
Harshpriya Kitchen,Restaurant,Uttar Pradesh,Varanasi,3.1
Harshu's Late Night Munchies,Restaurant,Gujarat,Ahmedabad,4.1
Harvest Salad Co,Restaurant,Maharashtra,Mumbai,4.2
Haryana Palace Restaurant,Restaurant,Uttar Pradesh,Aligarh,3
Haryana Sweets,Restaurant,West Bengal,Kolkata,4.3
Hash Guys,Restaurant,Chandigarh,Chandigarh,4
Hash Uncle,Restaurant,Chandigarh,Chandigarh,3.6
Hashim Restaurant,Restaurant,Uttar Pradesh,Agra,4
Hashim's,Restaurant,Odisha,Cuttack,3.8
Hashmukh Chaats,Restaurant,Tamil Nadu,Chennai,4.3
Hashtag,Restaurant,Karnataka,Manipal,3.6
Hashtag Biryani,Restaurant,Telangana,Hyderabad,3.9
Hashtag Boba,Restaurant,Gujarat,Vadodara,4
Hashtag Cafe,Restaurant,Karnataka,Mangalore,3.2
Hashtag Cafe,Restaurant,Madhya Pradesh,Ujjain,3.8
Hashtag Cakes,Restaurant,Madhya Pradesh,Jabalpur,3.4
Hashtag Foods,Restaurant,Delhi,NCR,3.9
Hashtag Foods,Restaurant,Delhi,Delhi NCR,4
Hashtag Lite,Restaurant,West Bengal,Siliguri,4
Hashtag Momo,Restaurant,Rajasthan,Udaipur,4.3
Hashtag Shakes & Snacks,Restaurant,Bihar,Motihari,3.5
Hasi's Kitchen,Restaurant,Kerala,Palakkad,4
